Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3092988,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,1980,,,,,,,,836,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
3095703,CHOLERA_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,,2013,,,,,,,,748,748.0,,,,2014-08-29T13:48:47+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3097086,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,1963,,,,,,,,16,,,,,2013-06-11T14:04:28+02:00,1963,1963-01-01T00:00:00+01:00,1963-12-31T00:00:00+01:00
3113626,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1978,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
3114421,CHOLERA_0000000001,COUNTRY,SEN,YEAR,AFR,Africa,,2011,,,,,,,,5,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3116314,CHOLERA_0000000001,COUNTRY,BEN,YEAR,AFR,Africa,,1971,,,,,,,,2133,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
3120411,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,1971,,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
3122248,CHOLERA_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,,1995,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3122367,CHOLERA_0000000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,1992,,,,,,,,121,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
3129466,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2002,,,,,,,,2,,,,1 of 2 reported cases are imported.,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3130175,CHOLERA_0000000001,COUNTRY,CMR,YEAR,AFR,Africa,,2002,,,,,,,,66,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3131027,CHOLERA_0000000001,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,1992,,,,,,,,494,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
3133125,CHOLERA_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,,1995,,,,,,,,538,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3133426,CHOLERA_0000000001,COUNTRY,KHM,YEAR,WPR,Western Pacific,,1988,,,,,,,,56,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
3133451,CHOLERA_0000000001,COUNTRY,BEN,YEAR,AFR,Africa,,2002,,,,,,,,270,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3139463,CHOLERA_0000000001,COUNTRY,POL,YEAR,EUR,Europe,,2005,,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
3140232,CHOLERA_0000000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,1998,,,,,,,,164,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3141512,CHOLERA_0000000001,COUNTRY,SLE,YEAR,AFR,Africa,,1986,,,,,,,,8957,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
3149375,CHOLERA_0000000001,COUNTRY,DEU,YEAR,EUR,Europe,,1988,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
3149558,CHOLERA_0000000001,COUNTRY,CMR,YEAR,AFR,Africa,,2009,,,,,,,,804,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
3149934,CHOLERA_0000000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,1996,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
3168956,CHOLERA_0000000001,COUNTRY,LBR,YEAR,AFR,Africa,,1985,,,,,,,,355,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
3168993,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,1980,,,,,,,,5196,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
3175091,CHOLERA_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,,2008,,,,,,,,2680,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3177809,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,1978,,,,,,,,83,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
3179527,CHOLERA_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,,2015,,,,,,,,692,692.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3181594,CHOLERA_0000000001,COUNTRY,MOZ,YEAR,AFR,Africa,,1973,,,,,,,,453,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
3186215,CHOLERA_0000000001,COUNTRY,KHM,YEAR,WPR,Western Pacific,,1954,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1954,1954-01-01T00:00:00+01:00,1954-12-31T00:00:00+01:00
3190674,CHOLERA_0000000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,1993,,,,,,,,1758,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
3191951,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,1987,,,,,,,,63,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
3192027,CHOLERA_0000000001,COUNTRY,KHM,YEAR,WPR,Western Pacific,,1996,,,,,,,,740,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
3194956,CHOLERA_0000000001,COUNTRY,ZAF,YEAR,AFR,Africa,,1981,,,,,,,,4180,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
3195068,CHOLERA_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,,1986,,,,,,,,4208,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
3199594,CHOLERA_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,,1976,,,,,,,,19,,,,,2013-06-11T14:04:28+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
3207096,CHOLERA_0000000001,COUNTRY,ERI,YEAR,AFR,Africa,,2008,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3213832,CHOLERA_0000000001,COUNTRY,TGO,YEAR,AFR,Africa,,1974,,,,,,,,58,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
3228220,CHOLERA_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,,1999,,,,,,,,4589,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
3247927,CHOLERA_0000000001,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,1972,,,,,,,,7,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
3247989,CHOLERA_0000000001,COUNTRY,CMR,YEAR,AFR,Africa,,1973,,,,,,,,206,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
3250419,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,2016,,,,,,,,768,768.0,,,,2017-08-23T09:37:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3260424,CHOLERA_0000000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,1994,,,,,,,,838,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
3267311,CHOLERA_0000000001,COUNTRY,ZAF,YEAR,AFR,Africa,,1998,,,,,,,,20,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3267869,CHOLERA_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,,1998,,,,,,,,171,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3286310,CHOLERA_0000000001,COUNTRY,VEN,YEAR,AMR,Americas,,2011,,,,,,,,49 ,,,,49 of 49  reported cases are imported.,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3293847,CHOLERA_0000000001,COUNTRY,CMR,YEAR,AFR,Africa,,1996,,,,,,,,5796,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
3295575,CHOLERA_0000000001,COUNTRY,MRT,YEAR,AFR,Africa,,2003,,,,,,,,34,,,,,2013-06-11T14:04:28+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
3301259,CHOLERA_0000000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,1995,,,,,,,,19903,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3307466,CHOLERA_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,,1988,,,,,,,,70,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
3323163,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,1998,,,,,,,,60,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3329610,CHOLERA_0000000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,1995,,,,,,,,2177,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3329651,CHOLERA_0000000001,COUNTRY,MDG,YEAR,AFR,Africa,,2000,,,,,,,,29305,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3333663,CHOLERA_0000000001,COUNTRY,LBR,YEAR,AFR,Africa,,2007,,,,,,,,3063,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3336197,CHOLERA_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2004,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3336825,CHOLERA_0000000001,COUNTRY,COD,YEAR,AFR,Africa,,1994,,,,,,,,58057,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
3349718,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,1996,,,,,,,,274,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
3350338,CHOLERA_0000000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2001,,,,,,,,560,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3351128,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,1986,,,,,,,,1231,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
3374860,CHOLERA_0000000001,COUNTRY,LBR,YEAR,AFR,Africa,,1973,,,,,,,,1336,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
3375525,CHOLERA_0000000001,COUNTRY,BFA,YEAR,AFR,Africa,,2006,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3380927,CHOLERA_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,,2005,,,,,,,,5,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
3392207,CHOLERA_0000000001,COUNTRY,ESP,YEAR,EUR,Europe,,2007,,,,,,,,2,,,,2 of 2 reported cases are imported.,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3403292,CHOLERA_0000000001,COUNTRY,BFA,YEAR,AFR,Africa,,1975,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
3408920,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,1970,,,,,,,,15,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
3424231,CHOLERA_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,,1980,,,,,,,,260,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
3438219,CHOLERA_0000000001,COUNTRY,CHE,YEAR,EUR,Europe,,1992,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
3448011,CHOLERA_0000000001,COUNTRY,BEN,YEAR,AFR,Africa,,1972,,,,,,,,250,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
3454550,CHOLERA_0000000001,COUNTRY,MLI,YEAR,AFR,Africa,,1972,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
3455372,CHOLERA_0000000001,COUNTRY,BOL,YEAR,AMR,Americas,,1995,,,,,,,,2293,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3455931,CHOLERA_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,,2000,,,,,,,,1235,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3458420,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,1999,,,,,,,,12266,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
3459134,CHOLERA_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,,1996,,,,,,,,1665,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
3462662,CHOLERA_0000000001,COUNTRY,COM,YEAR,AFR,Africa,,2002,,,,,,,,1567,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3465493,CHOLERA_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,,1969,,,,,,,,1538,,,,,2013-06-11T14:04:28+02:00,1969,1969-01-01T00:00:00+01:00,1969-12-31T00:00:00+01:00
3472156,CHOLERA_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,,2000,,,,,,,,715,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3477304,CHOLERA_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,,1997,,,,,,,,130,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
3479754,CHOLERA_0000000001,COUNTRY,ZWE,YEAR,AFR,Africa,,2003,,,,,,,,1009,,,,,2013-06-11T14:04:28+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
3483787,CHOLERA_0000000001,COUNTRY,KHM,YEAR,WPR,Western Pacific,,1998,,,,,,,,1197,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3491804,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,1982,,,,,,,,248,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
3493930,CHOLERA_0000000001,COUNTRY,UKR,YEAR,EUR,Europe,,1995,,,,,,,,525,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3496549,CHOLERA_0000000001,COUNTRY,TGO,YEAR,AFR,Africa,,2003,,,,,,,,384,,,,,2013-06-11T14:04:28+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
3496761,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1974,,,,,,,,349,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
3499178,CHOLERA_0000000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,2010,,,,,,,,3510,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3507189,CHOLERA_0000000001,COUNTRY,MLI,YEAR,AFR,Africa,,2006,,,,,,,,7,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3508797,CHOLERA_0000000001,COUNTRY,MOZ,YEAR,AFR,Africa,,1999,,,,,,,,44329,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
3517332,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,1978,,,,,,,,6608,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
3518070,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,1973,,,,,,,,157,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
3519558,CHOLERA_0000000001,COUNTRY,GNB,YEAR,AFR,Africa,,2006,,,,,,,,37,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3523769,CHOLERA_0000000001,COUNTRY,BLZ,YEAR,AMR,Americas,,1994,,,,,,,,6,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
3526610,CHOLERA_0000000001,COUNTRY,BDI,YEAR,AFR,Africa,,1999,,,,,,,,3440,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
3528213,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1985,,,,,,,,502,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
3534280,CHOLERA_0000000001,COUNTRY,AGO,YEAR,AFR,Africa,,2008,,,,,,,,10511,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3536356,CHOLERA_0000000001,COUNTRY,MLI,YEAR,AFR,Africa,,2013,,,,,,,,23,23.0,,,,2014-08-29T13:48:45+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3536807,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2016,,,,,,,,124,124.0,,,,2017-08-23T09:37:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3553228,CHOLERA_0000000001,COUNTRY,ESP,YEAR,EUR,Europe,,2002,,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3553580,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1968,,,,,,,,1097,,,,,2013-06-11T14:04:28+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
3568701,CHOLERA_0000000001,COUNTRY,USA,YEAR,AMR,Americas,,2002,,,,,,,,2,,,,2 of 2 reported cases are imported.,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3569915,CHOLERA_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,,2008,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3582230,CHOLERA_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,,2007,,,,,,,,475,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3586334,CHOLERA_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,,1982,,,,,,,,638,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
3598416,CHOLERA_0000000001,COUNTRY,RUS,YEAR,EUR,Europe,,2007,,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3601210,CHOLERA_0000000001,COUNTRY,CRI,YEAR,AMR,Americas,,1996,,,,,,,,19,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
3601341,CHOLERA_0000000001,COUNTRY,SLE,YEAR,AFR,Africa,,1995,,,,,,,,10285,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3604629,CHOLERA_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,,1979,,,,,,,,8,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
3606789,CHOLERA_0000000001,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,1985,,,,,,,,4457,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
3608444,CHOLERA_0000000001,COUNTRY,ITA,YEAR,EUR,Europe,,2013,,,,,,,,1,1.0,,,1 imported case,2014-08-29T13:48:33+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3619685,CHOLERA_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,,1974,,,,,,,,1475,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
3625403,CHOLERA_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,,1995,,,,,,,,4698,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3627167,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,1958,,,,,,,,2706,,,,,2013-06-11T14:04:28+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
3627235,CHOLERA_0000000001,COUNTRY,ESP,YEAR,EUR,Europe,,2015,,,,,,,,2,2.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3627904,CHOLERA_0000000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,2014,,,,,,,,400,400.0,,,,2015-10-02T09:47:56+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3631102,CHOLERA_0000000001,COUNTRY,NIC,YEAR,AMR,Americas,,1999,,,,,,,,552,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
3633280,CHOLERA_0000000001,COUNTRY,CHE,YEAR,EUR,Europe,,1978,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
3636109,CHOLERA_0000000001,COUNTRY,ZAF,YEAR,AFR,Africa,,2006,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3641136,CHOLERA_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,,1992,,,,,,,,5,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
3649066,CHOLERA_0000000001,COUNTRY,BLZ,YEAR,AMR,Americas,,1992,,,,,,,,159,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
3649128,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1982,,,,,,,,516,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
3652902,CHOLERA_0000000001,COUNTRY,CIV,YEAR,AFR,Africa,,2001,,,,,,,,5912,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3659282,CHOLERA_0000000001,COUNTRY,MLI,YEAR,AFR,Africa,,2002,,,,,,,,18,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3662331,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,1963,,,,,,,,27,,,,,2013-06-11T14:04:28+02:00,1963,1963-01-01T00:00:00+01:00,1963-12-31T00:00:00+01:00
3662788,CHOLERA_0000000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,1971,,,,,,,,378,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
3666526,CHOLERA_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,,2016,,,,,,,,1792,1792.0,,,,2017-08-23T09:37:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
